gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,tenure_x_MonthlyCharges,tenure_bin,MonthlyCharges_bin,Churn
0,-0.43991649313097614,0,1,-0.7888002190384014,1,0,1,1,0,0,0,0,1,-0.29120308494803704,0.0,0,0,0,0,0,1,0,2,728.0,1,1,0
0,-0.43991649313097614,1,0,-0.5037576729981889,1,1,1,0,0,0,0,0,0,0.5862257311396761,0.0,1,0,0,0,0,1,0,2,1648.0,1,2,1
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,0.16412929309748078,0.0,1,0,0,0,0,1,0,0,139.4,0,1,0
1,-0.43991649313097614,0,0,0.8400143297628127,1,1,0,1,1,1,0,1,1,0.30372024111143525,0.0,0,0,0,1,0,0,0,5,3916.7000000000003,2,2,0
0,-0.43991649313097614,1,1,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.4677553610656522,0.0,0,1,1,0,0,0,1,0,226.60000000000002,1,0,0
1,-0.43991649313097614,1,0,1.4915401492832983,1,0,0,0,0,0,0,0,0,-1.491020519067978,0.0,0,1,0,1,0,0,1,0,1373.1,3,0,0
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,1,0.20401242110146783,0.0,1,0,0,0,0,0,0,0,283.6,0,2,1
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.8072447321617703,0.0,0,0,0,1,0,0,0,7,6411.599999999999,3,2,0
1,2.273158691738958,1,0,1.0436161483629645,0,0,0,1,1,0,0,1,1,-0.6468276429835875,0.0,0,0,0,0,0,1,0,3,2627.3999999999996,3,1,1
0,-0.43991649313097614,1,1,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.4744025490663168,0.0,0,1,0,0,0,1,0,0,326.4,1,0,0
1,-0.43991649313097614,1,0,0.43281069256250915,1,0,1,0,1,1,0,0,1,0.6477122201458225,0.0,1,0,1,0,0,0,0,3,3622.75,2,2,0
0,-0.43991649313097614,1,0,-1.2367242199587352,1,1,0,0,1,1,1,1,1,1.3174164112127704,0.0,1,0,0,0,0,1,0,5,208.8,0,3,1
1,-0.43991649313097614,1,0,-0.748079855318371,1,0,0,1,1,1,1,1,0,0.5712695581381809,0.0,0,0,0,1,0,0,1,5,1147.3,1,2,0
0,-0.43991649313097614,1,0,0.8400143297628127,1,0,0,0,1,0,1,1,1,1.0000131841810405,0.0,1,0,1,0,0,0,0,3,5027.049999999999,2,3,1
0,-0.43991649313097614,0,0,-0.015113308357824713,1,0,0,0,0,0,0,0,0,-1.4694171580658184,0.0,0,1,1,0,0,0,0,0,657.6,2,0,0
0,-0.43991649313097614,1,0,0.06632741908223598,1,1,0,0,0,0,0,0,0,-1.33148800705203,0.0,0,1,0,0,0,1,0,1,839.8,2,0,0
0,2.273158691738958,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,0.32200000811326246,0.0,1,0,0,0,0,0,1,1,1116.75,1,2,1
0,2.273158691738958,0,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0.3884718881199074,0.0,1,0,0,0,0,0,0,1,535.15,0,2,1
0,-0.43991649313097614,1,1,-0.7073594915983407,1,1,0,1,1,0,1,1,1,1.3489905542159264,0.0,1,0,0,0,0,0,0,5,1580.25,1,3,0
1,-0.43991649313097614,1,0,1.1657772395230555,1,0,0,0,0,0,0,0,1,-1.4694171580658184,0.0,0,1,1,0,1,0,0,0,1253.55,3,0,0
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,1,0,0,0,0,0,-1.156999322034587,0.0,0,0,0,0,0,0,0,1,29.95,0,0,1
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6468276429835875,0.0,0,0,0,0,0,0,1,0,45.3,0,1,0
1,-0.43991649313097614,0,0,-0.9924020376385531,1,1,0,0,0,0,0,1,0,0.6560212051466532,0.0,1,0,0,0,0,0,0,2,676.0,0,2,1
1,-0.43991649313097614,1,1,0.025607055362205634,1,0,1,0,1,0,1,1,0,0.3319707901142591,0.0,0,0,1,0,1,0,0,4,2466.75,2,2,0
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,0,1,1,0,0,0,1,0.4815325201292102,0.0,1,0,0,0,0,1,0,2,1030.25,1,2,1
0,-0.43991649313097614,1,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.328164413051698,0.0,0,0,0,0,0,1,0,0,24.8,0,0,1
1,-0.43991649313097614,0,0,-0.5037576729981889,1,0,0,1,0,0,0,0,1,-0.4307940329619915,0.0,0,0,0,0,0,0,1,1,1036.0,1,1,0
1,-0.43991649313097614,0,0,-1.1960038562387048,0,0,0,0,0,1,0,0,0,-1.1420431490330922,0.0,0,0,0,0,0,1,0,1,91.19999999999999,0,0,0
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,0,0,0,0,0,0,0,-1.4993295040688086,0.0,0,1,1,0,0,1,0,0,255.45,1,0,0
0,-0.43991649313097614,1,0,0.3106496014024181,1,1,0,1,0,0,0,0,0,-0.27126152094604356,0.0,0,0,0,0,1,0,0,2,2264.0,2,1,0
1,-0.43991649313097614,1,1,0.43281069256250915,1,1,1,0,0,1,0,1,1,0.2372483611047903,0.0,0,0,1,0,1,0,0,4,3091.7000000000003,2,2,0
1,-0.43991649313097614,1,0,-1.0738427650786138,1,0,0,1,1,0,0,1,1,0.8720548151682491,0.0,1,0,0,0,0,1,0,3,546.0,0,3,1
0,-0.43991649313097614,1,1,1.4915401492832983,1,0,0,0,0,0,0,0,0,-1.4960059100684764,0.0,0,1,0,1,0,0,0,0,1362.75,3,0,0
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,1,1,1,0,1,1,0,1.4935668932303794,0.0,1,0,0,1,1,0,0,6,7898.400000000001,3,3,0
1,-0.43991649313097614,1,1,1.0843365120829946,1,0,0,0,0,0,0,0,0,-1.5109620830699715,0.0,0,1,0,1,1,0,0,0,1138.7,3,0,0
0,-0.43991649313097614,1,0,-0.5037576729981889,1,0,1,1,0,1,1,0,1,1.0565142821866886,0.0,1,0,0,0,0,1,0,4,1931.0,1,3,0
1,-0.43991649313097614,1,1,-0.3408762181180675,1,1,0,0,0,0,0,0,1,-1.3514295710540236,0.0,0,1,0,1,0,0,0,1,578.4000000000001,1,0,0
1,-0.43991649313097614,0,0,1.0843365120829946,1,1,0,1,1,1,1,1,1,1.5484061942358611,0.0,1,0,0,0,0,1,0,6,6569.65,3,3,0
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,0,1,1,1,1,1,1,1.5783185402388515,0.0,1,0,0,1,0,0,0,6,8082.0,3,3,0
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.462769970065154,0.0,0,1,0,0,0,0,1,0,20.75,0,0,0
0,-0.43991649313097614,1,0,-0.21871512695797646,1,0,1,0,0,1,1,1,1,1.2343265612044643,0.0,1,0,1,0,1,0,0,4,2751.3,1,3,0
0,-0.43991649313097614,0,0,-0.748079855318371,1,0,0,1,0,1,0,0,1,0.5081212721318681,0.0,1,0,0,0,1,0,0,2,1120.7,1,2,0
1,-0.43991649313097614,1,1,1.5729808767233588,1,1,1,0,1,0,1,1,0,1.3556377422165908,0.0,1,0,0,1,0,1,0,5,7494.05,3,3,0
1,-0.43991649313097614,0,1,-0.7888002190384014,1,0,0,0,0,0,1,0,1,0.4499583771260538,0.0,1,0,0,0,1,0,0,1,1017.9,1,2,0
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,0,0,0,0,0,0,0,0.13587874409465642,0.0,1,0,0,0,1,0,0,0,3029.3999999999996,2,1,0
0,-0.43991649313097614,0,0,0.025607055362205634,1,0,0,1,0,1,0,0,1,0.5047976781315361,0.0,1,0,1,0,0,0,0,2,2638.35,2,2,0
1,-0.43991649313097614,1,1,1.6137012404433893,0,0,1,1,1,1,0,1,1,-0.3094828519498643,0.0,0,0,0,1,1,0,0,5,3992.4,3,1,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,0,0.50313588113137,0.0,1,0,0,0,0,1,0,1,79.9,0,2,1
0,-0.43991649313097614,0,0,-0.5444780367182193,1,0,1,0,1,1,1,1,1,1.3905354792200795,0.0,1,0,0,0,0,1,0,5,2025.3999999999999,1,3,1
1,-0.43991649313097614,1,0,1.2879383306831464,1,0,0,1,1,1,1,1,1,1.2526063282062914,0.0,1,0,1,0,1,0,0,5,6556.8,3,3,0
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6235624849812617,0.0,0,0,0,0,1,0,0,0,92.0,0,1,1
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.3132082400502028,0.0,0,0,0,0,0,1,0,0,25.25,0,0,0
1,-0.43991649313097614,0,1,1.1657772395230555,1,0,0,0,0,0,0,0,0,-1.4960059100684764,0.0,0,1,0,1,0,0,1,0,1204.75,3,0,0
0,-0.43991649313097614,1,1,-0.13727439951791576,1,0,0,0,0,0,0,0,0,-1.4876969250676457,0.0,0,1,1,0,0,1,0,0,580.0,2,0,0
1,2.273158691738958,1,0,-0.38159658183809786,1,1,0,0,0,0,0,1,0,0.7324638671542947,0.0,1,0,0,0,0,1,0,2,1996.3999999999999,1,2,0
0,-0.43991649313097614,1,0,1.002895784642934,0,0,1,1,1,0,1,1,1,-0.19980424993890028,0.0,0,0,0,0,0,0,0,5,3348.75,3,1,0
1,-0.43991649313097614,1,1,1.6137012404433893,0,0,1,1,1,1,0,0,0,-0.6484894399837535,0.0,0,0,0,1,1,0,0,4,3258.0,3,1,0
1,-0.43991649313097614,1,0,1.369379058123207,0,0,1,1,1,1,1,0,1,-0.27126152094604356,0.0,0,0,0,1,0,0,0,5,3735.6,3,1,0
1,-0.43991649313097614,1,1,1.3286586944031769,1,1,0,1,1,1,1,1,1,0.6460504231456565,0.0,0,0,0,1,0,0,0,6,5473.0,3,2,0
0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0,0,0,0,1,0,1,0.5064594751317021,0.0,1,0,0,0,0,0,0,1,640.0,0,2,0
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,1,0.179085466098976,0.0,1,0,0,0,0,1,0,0,280.6,0,1,1
0,-0.43991649313097614,1,0,1.5729808767233588,1,1,0,0,0,0,0,0,0,-1.329826210051864,0.0,0,1,0,1,0,0,0,1,1757.25,3,0,0
1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.481049737066981,0.0,0,1,1,0,0,1,0,0,20.2,0,0,0
1,-0.43991649313097614,1,0,-1.1552834925186746,1,0,0,0,0,1,0,0,0,-0.4889569279678058,0.0,0,0,0,0,0,0,1,1,200.2,0,1,1
0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,1,-1.5093002860698053,0.0,0,1,1,0,0,0,0,0,232.20000000000002,1,0,0
1,-0.43991649313097614,0,0,-0.3408762181180675,0,0,1,0,0,0,1,1,1,-0.47067716096597834,0.0,0,0,1,0,0,0,1,3,1214.4,1,1,0
0,-0.43991649313097614,1,1,-0.055833672077855064,1,0,1,0,1,1,1,1,1,0.544680806135523,0.0,0,0,1,0,0,0,1,5,2515.65,2,2,0
0,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,0,0,0,1,0,0,-0.31779183695069496,0.0,0,0,0,0,0,0,1,1,55.2,0,1,1
1,-0.43991649313097614,0,0,-0.0965540357978854,1,1,0,0,0,1,0,1,1,0.8354952811645946,0.0,1,0,0,0,1,0,0,3,2697.0,2,3,0
0,-0.43991649313097614,1,1,0.5956921474426305,1,1,1,1,0,1,1,1,1,0.682609957149311,0.0,0,0,0,1,1,0,0,6,4009.1,2,2,0
1,-0.43991649313097614,0,0,0.880734693482843,1,1,1,1,0,1,1,1,1,1.437065795224731,0.0,1,0,0,1,1,0,0,6,5832.0,2,3,0
1,-0.43991649313097614,0,0,0.7178532386027215,1,0,1,1,0,1,0,1,1,0.9551446651765553,0.0,1,0,0,0,1,0,0,4,4675.0,2,3,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,1,1,0.6593447991469852,0.0,1,0,0,0,0,0,1,2,84.6,0,2,1
0,-0.43991649313097614,0,0,1.6137012404433893,1,0,0,0,0,0,0,0,0,-1.479387940066815,0.0,0,1,0,1,1,0,0,0,1458.0,3,0,0
0,-0.43991649313097614,0,0,-0.13727439951791576,1,1,0,0,0,0,0,0,0,-1.3165318340505352,0.0,0,1,0,0,0,1,0,1,729.3499999999999,2,0,0
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0,1,0,0,0,0,1,-0.34438058895335305,0.0,0,0,0,0,0,0,1,2,108.8,0,1,1
0,-0.43991649313097614,0,0,-0.9109613101984924,0,0,0,0,0,1,0,0,1,-1.16863190103575,0.0,0,0,0,1,0,0,1,1,296.0,1,0,0
1,-0.43991649313097614,1,0,-0.5851984004382496,1,1,0,0,0,0,0,0,1,0.2787932861089434,0.0,1,0,0,0,0,1,0,1,1316.7,1,2,0
0,2.273158691738958,0,0,-0.8702409464784621,1,0,0,1,0,0,1,1,1,1.0049985751815391,0.0,1,0,0,0,0,1,0,3,1045.0,1,3,1
1,-0.43991649313097614,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.4960059100684764,0.0,0,1,0,1,0,0,1,0,316.0,1,0,0
0,-0.43991649313097614,0,0,1.6137012404433893,1,1,0,1,1,1,1,1,0,0.7258166791536301,0.0,0,0,0,1,0,0,0,6,6235.2,3,2,0
1,-0.43991649313097614,0,0,1.6137012404433893,1,1,0,1,1,1,1,1,0,1.476948923228718,0.0,1,0,0,1,0,0,0,6,7862.400000000001,3,3,0
0,-0.43991649313097614,1,1,0.35136996512244845,1,0,1,0,0,1,1,1,1,0.3303089931140931,0.0,0,0,1,0,1,0,0,4,3062.7000000000003,2,2,0
0,2.273158691738958,1,0,1.3286586944031769,1,0,1,1,1,0,0,1,0,0.9850570111795457,0.0,1,0,0,0,0,1,0,4,6136.0,3,3,0
0,2.273158691738958,0,0,-0.7888002190384014,1,0,0,1,1,0,0,0,1,-0.3310862129520241,0.0,0,0,0,0,0,1,0,2,712.4,1,1,0
1,2.273158691738958,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0.35191235411625243,0.0,1,0,0,0,0,1,0,1,301.4,0,2,0
1,-0.43991649313097614,0,0,0.35136996512244845,1,1,0,0,1,0,0,1,0,0.00792037508186511,0.0,0,0,1,0,0,0,1,3,2665.0,2,1,0
1,2.273158691738958,0,0,-0.7073594915983407,1,0,0,1,0,0,0,0,1,0.32033821111309646,0.0,1,0,0,0,0,1,0,1,1116.0,1,2,1
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,-0.5388108379727895,0.0,0,0,0,0,0,0,1,1,48.55,0,1,1
1,-0.43991649313097614,0,0,0.3920903288424788,1,1,1,1,1,0,0,1,1,1.1379423351948288,0.0,1,0,1,0,0,1,0,5,4158.0,2,3,0
0,-0.43991649313097614,1,0,0.758573602322752,1,0,1,1,1,0,1,0,1,0.9551446651765553,0.0,1,0,1,0,0,1,0,4,4768.5,2,3,0
0,-0.43991649313097614,1,1,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0.1873944510998066,0.0,1,0,0,0,0,1,0,0,140.8,0,2,1
1,2.273158691738958,1,0,-1.2774445836787656,0,0,0,1,0,0,1,0,0,-0.8163309370005319,0.0,0,0,0,0,0,1,0,2,40.2,0,1,1
1,-0.43991649313097614,0,1,-0.015113308357824713,1,1,0,1,1,1,1,1,0,0.6294324531439953,0.0,0,0,1,0,1,0,0,6,2678.4,2,2,0
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-1.4926823160681442,0.0,0,1,0,0,0,0,1,0,198.5,1,0,0
0,-0.43991649313097614,1,1,1.4100994218432374,0,0,0,1,1,1,1,1,1,-0.1732154979362424,0.0,0,0,0,1,0,1,0,5,3989.85,3,1,0
0,-0.43991649313097614,1,1,1.1657772395230555,1,1,1,1,1,1,1,1,0,1.6730409692483204,0.0,1,0,0,1,1,0,0,7,7021.099999999999,3,3,0
1,-0.43991649313097614,0,0,0.7178532386027215,1,1,1,1,1,1,1,1,0,1.6481140142458286,0.0,1,0,1,0,1,0,0,7,5717.5,2,3,0
0,-0.43991649313097614,1,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6700928009859131,0.0,0,0,0,0,1,0,0,0,89.2,0,1,1
0,2.273158691738958,1,0,-0.13727439951791576,0,0,1,0,1,0,0,1,1,-0.6567984249845842,0.0,0,0,0,0,0,1,0,3,1305.0,2,1,0
1,2.273158691738958,0,0,-1.1960038562387048,0,0,0,0,1,0,0,1,1,-0.7847567939973756,0.0,0,0,0,0,0,1,0,2,123.44999999999999,0,1,1
1,2.273158691738958,0,0,-0.7888002190384014,1,1,0,1,1,0,1,1,1,1.4005062612210766,0.0,1,0,0,0,0,1,0,5,1389.7,1,3,1
1,2.273158691738958,1,0,1.002895784642934,1,1,0,1,0,0,0,1,1,0.8338334841644282,0.0,1,0,0,0,0,1,0,3,5121.45,3,3,0
0,-0.43991649313097614,0,0,-0.055833672077855064,0,0,1,1,0,1,0,1,1,-0.49560411596847015,0.0,0,0,0,1,0,0,0,4,1545.3500000000001,2,1,0
0,-0.43991649313097614,1,0,0.5142514200025698,1,1,1,1,1,1,1,1,0,1.61321627724234,0.0,1,0,1,0,0,0,1,7,5098.5,2,3,0
0,-0.43991649313097614,1,1,1.1657772395230555,1,1,1,1,1,1,1,1,0,0.7756705891586139,0.0,0,0,0,1,0,0,1,7,5374.099999999999,3,2,0
1,-0.43991649313097614,0,0,0.7178532386027215,1,1,0,0,0,0,0,0,0,-1.3248408190513656,0.0,0,1,0,1,0,0,0,1,1245.0,2,0,0
0,2.273158691738958,0,0,-0.5444780367182193,1,0,1,1,0,1,1,1,1,1.3373579752147637,0.0,1,0,0,0,0,0,1,5,1995.0,1,3,0
1,-0.43991649313097614,0,0,1.0843365120829946,1,0,0,0,0,0,0,0,0,-1.5093002860698053,0.0,0,1,0,1,0,0,1,0,1141.65,3,0,1
0,-0.43991649313097614,1,0,1.5729808767233588,1,1,0,0,0,0,0,0,1,-1.3464441800535252,0.0,0,1,0,1,1,0,0,1,1721.75,3,0,0
0,2.273158691738958,0,0,-0.6666391278783103,1,0,0,0,0,1,1,1,1,0.9867188081797118,0.0,1,0,0,0,0,1,0,3,1511.2,1,3,1
1,-0.43991649313097614,1,0,1.002895784642934,1,0,1,1,0,1,0,0,1,-0.16656830993557784,0.0,0,0,0,1,0,1,0,3,3405.75,3,1,0
1,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.328164413051698,0.0,0,0,0,0,0,0,0,0,24.8,0,0,1
1,2.273158691738958,1,0,-0.5037576729981889,1,1,0,1,0,1,1,1,0,1.4054916522215746,0.0,1,0,0,0,0,1,0,5,2141.0,1,3,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.19404163910047073,0.0,1,0,0,0,0,0,1,0,70.6,0,2,1
1,-0.43991649313097614,1,0,-1.1145631287986442,1,1,0,1,0,1,0,0,1,0.6859335511496436,0.0,1,0,0,0,0,1,0,3,427.0,0,2,1
0,-0.43991649313097614,1,0,0.7992939660427822,1,1,0,1,1,0,1,1,1,1.3390197722149297,0.0,1,0,0,0,0,1,0,5,5462.599999999999,2,3,1
1,2.273158691738958,1,0,-0.46303730927815856,1,0,1,1,0,0,0,1,1,0.006258578081699082,0.0,0,0,0,0,0,0,0,3,1363.95,1,1,0
1,-0.43991649313097614,0,0,-0.748079855318371,0,0,0,0,1,1,1,1,1,-0.3244390249513595,0.0,0,0,0,0,0,1,0,4,770.0,1,1,0
0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,1,0,0,0,0,0,-0.47233895796614456,0.0,0,0,0,0,0,0,0,1,252.75,0,1,0
0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,1,1,0,0,0,0,0,-0.3194536339508612,0.0,0,0,0,0,0,0,1,2,330.9,0,1,0
0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,0,1,0,0,0,0,0,-0.4507355969639848,0.0,0,0,0,0,0,1,0,1,512.0,1,1,0
0,-0.43991649313097614,0,1,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.3082228490497045,0.0,0,1,0,0,0,0,1,1,25.4,0,0,0
0,-0.43991649313097614,0,0,1.4508197855632678,1,1,1,0,0,0,0,0,0,-0.3427187919531868,0.0,0,0,0,0,0,0,1,2,3702.6000000000004,3,1,0
1,-0.43991649313097614,1,1,-0.5851984004382496,1,0,0,0,1,0,1,1,0,1.0099839661820376,0.0,1,0,0,0,0,0,1,3,1712.7,1,3,1
0,-0.43991649313097614,0,0,-0.4223169455581282,1,1,0,0,0,0,0,0,1,0.3735157151184122,0.0,1,0,1,0,1,0,0,1,1672.0,1,2,0
0,-0.43991649313097614,0,0,-0.5037576729981889,1,0,0,0,0,0,0,0,1,-0.6784017859867437,0.0,0,0,0,0,0,1,0,0,887.0,1,1,0
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.17410007509847744,0.0,1,0,0,0,0,1,0,0,70.0,0,1,1
1,2.273158691738958,0,0,-0.9924020376385531,1,0,0,1,0,0,0,0,1,0.3236618051134285,0.0,1,0,0,0,0,1,0,1,596.0,0,2,1
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-0.6617838159850825,0.0,0,0,0,0,1,0,0,0,448.5,1,1,1
1,2.273158691738958,0,0,-0.3408762181180675,1,1,0,0,0,0,0,0,1,0.37683930911874425,0.0,1,0,0,0,0,1,0,1,1826.3999999999999,1,2,1
1,-0.43991649313097614,0,0,0.10704778280226633,1,0,1,1,1,0,0,0,0,-0.11837619693076015,0.0,0,0,1,0,0,0,1,3,2142.0,2,1,0
1,-0.43991649313097614,1,1,-0.38159658183809786,1,0,0,1,1,1,0,0,0,0.7324638671542947,0.0,1,0,1,0,0,0,1,3,1996.3999999999999,1,2,0
0,2.273158691738958,0,0,-1.0738427650786138,1,0,0,0,0,0,1,1,1,0.8172155141627669,0.0,1,0,0,0,0,1,0,2,536.0999999999999,0,2,0
0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-1.4976677070686424,0.0,0,1,0,0,0,0,1,0,236.39999999999998,1,0,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.479387940066815,0.0,0,1,0,0,0,0,1,0,20.25,0,0,0
0,-0.43991649313097614,1,1,1.5729808767233588,1,0,0,0,1,0,0,0,0,0.37517751211857825,0.0,1,0,0,1,0,1,0,1,5399.55,3,2,0
1,2.273158691738958,1,0,0.10704778280226633,1,1,0,0,1,0,1,1,1,1.1977670272008092,0.0,1,0,0,0,0,1,0,4,3528.0,2,3,0
1,-0.43991649313097614,1,1,0.3106496014024181,1,1,0,0,1,0,1,1,1,0.32532360211359457,0.0,0,0,0,0,0,1,0,4,2982.0,2,2,0
0,-0.43991649313097614,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,1,0.2937494591104381,0.0,1,0,0,0,0,0,1,1,73.6,0,2,1
1,-0.43991649313097614,0,0,-0.38159658183809786,1,0,0,0,0,0,1,1,1,0.004596781081533054,0.0,0,0,1,0,0,0,0,2,1492.7,1,1,0
0,2.273158691738958,0,0,-1.1552834925186746,1,1,0,0,0,0,1,1,1,1.0199547481830342,0.0,1,0,0,0,0,1,0,3,381.8,0,3,1
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,1,1,0,1,1,0.8521132511662559,0.0,1,0,0,0,0,1,0,3,361.6,0,3,0
0,-0.43991649313097614,1,1,1.4508197855632678,0,0,0,1,1,1,1,1,0,-0.14828854293375057,0.0,0,0,0,1,1,0,0,5,4100.4,3,1,0
1,-0.43991649313097614,0,1,0.22920887396235737,1,1,0,1,0,0,0,0,1,0.5679459641378485,0.0,1,0,0,0,0,0,1,2,3110.2999999999997,2,2,0
1,-0.43991649313097614,1,1,0.7992939660427822,1,1,0,0,0,0,0,0,0,-1.328164413051698,0.0,0,1,0,1,0,0,1,1,1289.6000000000001,2,0,0
1,2.273158691738958,1,0,-0.015113308357824713,1,1,0,0,0,0,0,0,1,0.33695618111475767,0.0,1,0,0,0,0,1,0,1,2396.8,2,2,1
1,-0.43991649313097614,1,1,-0.13727439951791576,1,0,0,0,1,1,1,1,0,0.358559542116917,0.0,0,0,0,1,0,0,1,4,2190.95,2,2,0
1,2.273158691738958,1,1,0.22920887396235737,1,1,0,1,0,0,1,1,0,1.2093996062019723,0.0,1,0,0,0,0,1,0,4,3843.7000000000003,2,3,0
1,-0.43991649313097614,0,1,0.6364125111626608,1,1,1,0,1,0,1,1,1,0.464914550127549,0.0,0,0,1,0,1,0,0,5,3780.0,2,2,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.5126238800701375,0.0,0,1,0,0,0,0,0,0,19.25,0,0,0
0,-0.43991649313097614,0,0,-0.4223169455581282,1,0,1,0,0,1,0,1,1,0.8072447321617703,0.0,1,0,0,0,0,1,0,3,1959.1,1,2,0
0,-0.43991649313097614,0,0,0.43281069256250915,1,1,1,1,1,1,1,1,0,1.6713791722481544,0.0,1,0,0,1,1,0,0,7,4947.15,2,3,0
0,2.273158691738958,1,0,-1.1145631287986442,1,0,0,0,0,0,0,0,1,0.15249671409631763,0.0,1,0,0,0,0,1,0,0,346.75,0,1,0
1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,0,0,0,1,0,1,0.5264010391336954,0.0,1,0,0,0,0,1,0,1,403.0,0,2,1
1,-0.43991649313097614,1,1,0.758573602322752,1,1,1,1,0,1,1,1,0,1.505199472231542,0.0,1,0,1,0,1,0,0,6,5612.55,2,3,0
1,-0.43991649313097614,0,0,1.5729808767233588,1,0,0,0,0,0,0,0,1,-1.491020519067978,0.0,0,1,0,1,1,0,0,0,1412.8999999999999,3,0,0
0,-0.43991649313097614,1,1,0.22920887396235737,1,0,1,1,0,1,1,1,0,0.5164302571326987,0.0,0,0,1,0,1,0,0,5,3051.4,2,2,1
1,2.273158691738958,1,0,-0.3408762181180675,1,0,0,0,1,0,1,1,1,0.9435120861753926,0.0,1,0,0,0,0,1,0,3,2235.6000000000004,1,3,1
1,-0.43991649313097614,1,0,0.10704778280226633,1,1,0,0,0,1,1,0,1,0.8886727851699104,0.0,1,0,0,0,1,0,0,3,3202.5,2,3,0
0,2.273158691738958,0,0,0.880734693482843,1,1,1,1,0,1,1,1,0,0.5878875281398422,0.0,0,0,1,0,0,0,0,6,4452.3,2,2,1
0,-0.43991649313097614,1,1,1.6137012404433893,0,0,0,1,1,1,1,1,1,-0.1582593249347472,0.0,0,0,0,1,0,1,0,5,4320.0,3,1,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6634456129852487,0.0,0,0,0,0,0,1,0,0,44.8,0,1,0
0,-0.43991649313097614,1,1,-0.9516816739185228,1,0,1,0,0,0,0,0,0,-0.5371490409726233,0.0,0,0,1,0,0,0,1,1,437.40000000000003,1,1,0
